IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.16.28.14,443,443,true,IAD,North America,US,Ashburn,345,4.25
18.117.252.221,443,443,true,IAD,North America,US,Ashburn,319,4.25
18.188.195.103,8443,443,true,ORD,North America,US,Chicago,239,4.25
52.40.102.162,443,443,true,SEA,North America,US,Seattle,263,4.25
3.141.20.172,443,443,true,IAD,North America,US,Ashburn,239,4.25
3.136.112.39,443,443,true,IAD,North America,US,Ashburn,310,4.25
3.129.183.128,443,443,true,CMH,North America,US,Columbus,398,4.24
18.117.236.149,443,443,true,IAD,North America,US,Ashburn,258,4.23
3.143.227.194,443,443,true,IAD,North America,US,Ashburn,252,4.23
35.180.38.23,443,443,true,CDG,Europe,FR,Paris,384,4.22
3.23.175.7,2096,443,true,ORD,North America,US,Chicago,450,4.22
3.143.232.222,443,443,true,IAD,North America,US,Ashburn,299,4.21
3.144.248.218,8443,443,true,ORD,North America,US,Chicago,253,4.21
3.144.219.203,443,443,true,IAD,North America,US,Ashburn,247,4.20
18.117.255.186,443,443,true,CMH,North America,US,Columbus,240,4.20
3.18.196.26,443,443,true,IAD,North America,US,Ashburn,252,4.19
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,208,4.19
3.15.212.49,443,443,true,IAD,North America,US,Ashburn,483,4.17
3.144.179.49,443,443,true,IAD,North America,US,Ashburn,322,4.17
18.118.50.225,443,443,true,IAD,North America,US,Ashburn,368,4.17
3.23.79.212,443,443,true,IAD,North America,US,Ashburn,458,4.17
18.118.84.59,443,443,true,IAD,North America,US,Ashburn,386,4.16
3.136.106.23,443,443,true,IAD,North America,US,Ashburn,360,4.16
3.128.181.14,443,443,true,IAD,North America,US,Ashburn,265,4.15
3.16.55.231,443,443,true,CMH,North America,US,Columbus,484,4.14
3.138.100.41,443,443,true,IAD,North America,US,Ashburn,290,4.14
3.19.57.223,443,443,true,IAD,North America,US,Ashburn,398,4.14
3.145.134.26,443,443,true,IAD,North America,US,Ashburn,253,4.13
3.139.54.94,443,443,true,IAD,North America,US,Ashburn,350,4.13
3.143.111.52,443,443,true,IAD,North America,US,Ashburn,384,4.12
3.138.174.212,8443,443,true,IAD,North America,US,Ashburn,334,4.11
18.117.126.144,443,443,true,IAD,North America,US,Ashburn,364,4.11
18.188.188.114,443,443,true,IAD,North America,US,Ashburn,442,4.10
3.15.234.208,443,443,true,IAD,North America,US,Ashburn,270,4.10
3.147.73.220,443,443,true,ORD,North America,US,Chicago,244,4.09
3.145.207.156,443,443,true,IAD,North America,US,Ashburn,339,4.09
3.129.89.124,443,443,true,IAD,North America,US,Ashburn,376,4.09
3.22.224.211,443,443,true,IAD,North America,US,Ashburn,340,4.08
18.116.32.117,443,443,true,IAD,North America,US,Ashburn,510,4.07
3.15.212.49,443,443,true,IAD,North America,US,Ashburn,424,4.07
18.188.58.86,443,443,true,CMH,North America,US,Columbus,252,4.07
18.117.242.118,443,443,true,IAD,North America,US,Ashburn,341,4.05
3.142.238.100,443,443,true,IAD,North America,US,Ashburn,468,4.02
3.140.254.135,443,443,true,CMH,North America,US,Columbus,276,4.02
18.219.88.53,443,443,true,IAD,North America,US,Ashburn,491,4.02
3.14.146.194,443,443,true,IAD,North America,US,Ashburn,309,4.00
3.128.91.218,443,443,true,IAD,North America,US,Ashburn,318,3.99
3.145.122.144,443,443,true,CMH,North America,US,Columbus,266,3.97
3.142.238.100,443,443,true,IAD,North America,US,Ashburn,280,3.97
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,253,3.93
3.15.162.101,443,443,true,CMH,North America,US,Columbus,382,3.92
3.128.90.241,443,443,true,CMH,North America,US,Columbus,281,3.91
47.129.121.236,443,443,true,SIN,Asia Pacific,SG,Singapore,300,3.90
3.15.39.148,443,443,true,IAD,North America,US,Ashburn,390,3.87
3.145.198.190,443,443,true,IAD,North America,US,Ashburn,291,3.85
47.129.88.58,443,443,true,SIN,Asia Pacific,SG,Singapore,420,3.85
3.145.136.156,443,443,true,IAD,North America,US,Ashburn,380,3.83
47.129.196.178,443,443,true,SIN,Asia Pacific,SG,Singapore,413,3.82
34.221.196.223,443,443,true,SEA,North America,US,Seattle,304,3.82
3.140.243.112,443,443,true,IAD,North America,US,Ashburn,475,3.78
67.226.222.30,80,443,true,ORD,North America,US,Chicago,457,3.78
3.129.27.14,443,443,true,ORD,North America,US,Chicago,443,3.75
47.129.112.138,443,443,true,SIN,Asia Pacific,SG,Singapore,310,3.71
3.147.66.142,80,443,true,CMH,North America,US,Columbus,394,3.68
18.118.48.149,443,443,true,IAD,North America,US,Ashburn,242,3.67
3.146.65.122,2083,443,true,IAD,North America,US,Ashburn,454,3.66
3.144.206.22,443,443,true,IAD,North America,US,Ashburn,321,3.66
3.144.210.153,443,443,true,IAD,North America,US,Ashburn,461,3.66
47.129.110.153,443,443,true,SIN,Asia Pacific,SG,Singapore,322,3.66
3.128.254.175,443,443,true,IAD,North America,US,Ashburn,253,3.63
18.117.176.32,443,443,true,IAD,North America,US,Ashburn,331,3.63
3.141.10.11,443,443,true,IAD,North America,US,Ashburn,327,3.62
3.15.216.165,443,443,true,IAD,North America,US,Ashburn,456,3.59
3.128.182.196,443,443,true,IAD,North America,US,Ashburn,248,3.57
35.183.19.70,443,443,true,YUL,North America,CA,Montréal,443,3.56
3.129.183.128,443,443,true,CMH,North America,US,Columbus,280,3.56
3.144.191.4,443,443,true,ORD,North America,US,Chicago,330,3.55
3.129.149.59,443,443,true,IAD,North America,US,Ashburn,274,3.53
18.117.245.86,443,443,true,IAD,North America,US,Ashburn,225,3.49
3.143.116.205,443,443,true,IAD,North America,US,Ashburn,332,3.49
35.90.162.255,443,443,true,SEA,North America,US,Seattle,428,3.47
3.133.99.21,443,443,true,IAD,North America,US,Ashburn,321,3.41
18.218.184.27,443,443,true,IAD,North America,US,Ashburn,335,3.41
3.132.116.250,443,443,true,CMH,North America,US,Columbus,224,3.41
3.14.146.194,443,443,true,IAD,North America,US,Ashburn,389,3.36
47.129.176.209,443,443,true,SIN,Asia Pacific,SG,Singapore,296,3.36
18.117.87.32,443,443,true,CMH,North America,US,Columbus,246,3.36
35.171.140.167,443,443,true,IAD,North America,US,Ashburn,247,3.29
47.129.137.132,443,443,true,SIN,Asia Pacific,SG,Singapore,392,3.22
3.144.213.74,443,443,true,IAD,North America,US,Ashburn,414,3.21
3.144.179.49,443,443,true,IAD,North America,US,Ashburn,326,3.21
51.44.177.82,443,443,true,CDG,Europe,FR,Paris,442,3.16
3.99.147.170,443,443,false,EWR,North America,US,Newark,247,3.14
3.96.221.73,443,443,false,EWR,North America,US,Newark,311,3.13
3.96.221.73,443,443,false,EWR,North America,US,Newark,322,3.13
3.99.147.170,443,443,false,EWR,North America,US,Newark,291,3.12
3.147.66.142,80,443,true,CMH,North America,US,Columbus,451,3.11
3.144.160.195,443,443,true,IAD,North America,US,Ashburn,376,3.10
51.44.41.195,443,443,true,CDG,Europe,FR,Paris,347,3.09
3.145.136.247,443,443,true,IAD,North America,US,Ashburn,291,3.08
3.145.125.151,8443,443,true,ORD,North America,US,Chicago,402,3.07
35.180.158.211,443,443,true,CDG,Europe,FR,Paris,287,3.02
3.15.39.173,443,443,true,IAD,North America,US,Ashburn,448,3.00
51.44.182.187,443,443,true,CDG,Europe,FR,Paris,298,2.88
3.99.151.75,443,443,true,YUL,North America,CA,Montréal,481,2.85
35.180.159.105,443,443,true,CDG,Europe,FR,Paris,301,2.79
35.178.169.40,2096,443,true,LHR,Europe,GB,London,252,2.75
3.120.175.8,2096,443,true,FRA,Europe,DE,Frankfurt,289,2.73
35.178.169.40,2096,443,true,LHR,Europe,GB,London,386,2.73
3.99.139.230,443,443,true,YUL,North America,CA,Montréal,407,2.72
34.222.188.131,443,443,true,PDX,North America,US,Portland,465,2.61
3.144.205.107,443,443,true,IAD,North America,US,Ashburn,415,2.61
3.120.175.8,2096,443,true,FRA,Europe,DE,Frankfurt,345,2.60
18.188.90.219,443,443,true,IAD,North America,US,Ashburn,234,2.53
3.124.208.189,443,443,true,FRA,Europe,DE,Frankfurt,370,2.45
67.226.222.117,80,443,true,CMH,North America,US,Columbus,306,2.35
51.44.177.36,443,443,true,CDG,Europe,FR,Paris,317,2.33
3.29.102.89,443,443,true,MRS,Europe,FR,Marseille,431,2.30
35.180.229.1,443,443,true,CDG,Europe,FR,Paris,258,2.27
51.44.108.11,8443,443,true,CDG,Europe,FR,Paris,221,2.26
51.44.21.38,443,443,true,CDG,Europe,FR,Paris,453,2.20
3.8.148.92,2053,443,true,LHR,Europe,GB,London,243,1.98
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,387,1.87
3.10.138.251,443,443,true,LHR,Europe,GB,London,341,1.85
3.128.181.14,443,443,true,IAD,North America,US,Ashburn,327,1.67
3.145.149.37,443,443,true,IAD,North America,US,Ashburn,395,1.57
18.237.209.123,443,443,true,SEA,North America,US,Seattle,199,1.54
43.206.192.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,140,1.52
18.237.216.82,443,443,true,SEA,North America,US,Seattle,231,1.47
3.145.189.121,443,443,true,IAD,North America,US,Ashburn,355,1.45
3.9.9.137,2053,443,true,LHR,Europe,GB,London,362,1.38
35.180.62.107,8443,443,true,CDG,Europe,FR,Paris,221,1.37
51.44.160.191,8443,443,true,CDG,Europe,FR,Paris,352,1.28
175.41.148.129,443,443,true,SIN,Asia Pacific,SG,Singapore,158,1.21
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,178,1.03
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,436,1.02
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,186,0.80
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,381,0.75
50.112.33.254,443,443,true,PDX,North America,US,Portland,338,0.75
35.180.62.107,8443,443,true,CDG,Europe,FR,Paris,440,0.70
18.153.49.248,8443,443,true,FRA,Europe,DE,Frankfurt,349,0.70
3.145.212.64,443,443,true,IAD,North America,US,Ashburn,383,0.69
3.145.142.6,443,443,true,IAD,North America,US,Ashburn,347,0.66
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,337,0.62
50.112.33.254,443,443,true,PDX,North America,US,Portland,286,0.59
54.79.133.41,443,443,true,SYD,Oceania,AU,Sydney,238,0.55
3.144.206.22,443,443,true,IAD,North America,US,Ashburn,418,0.50
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,462,0.39
3.79.117.14,443,443,true,FRA,Europe,DE,Frankfurt,302,0.38
44.245.227.58,443,443,true,SEA,North America,US,Seattle,272,0.34
34.216.161.100,443,443,true,SEA,North America,US,Seattle,254,0.31
3.138.140.81,443,443,true,IAD,North America,US,Ashburn,412,0.23
3.142.79.139,443,443,true,IAD,North America,US,Ashburn,338,0.23
213.170.157.1,443,443,true,PDX,North America,US,Portland,213,0.22
35.175.224.167,443,443,true,IAD,North America,US,Ashburn,250,0.22
3.139.109.106,443,443,true,IAD,North America,US,Ashburn,367,0.22
3.75.94.136,443,443,true,FRA,Europe,DE,Frankfurt,318,0.20
3.142.209.229,443,443,true,IAD,North America,US,Ashburn,321,0.16
18.134.37.97,443,443,true,LHR,Europe,GB,London,274,0.16
18.135.67.188,443,443,true,LHR,Europe,GB,London,292,0.15
18.135.188.86,443,443,true,LHR,Europe,GB,London,370,0.15
18.156.21.22,443,443,true,FRA,Europe,DE,Frankfurt,248,0.14
3.76.154.119,443,443,true,FRA,Europe,DE,Frankfurt,359,0.14
3.76.154.119,443,443,true,FRA,Europe,DE,Frankfurt,404,0.14
50.112.166.63,443,443,true,PDX,North America,US,Portland,278,0.13
44.227.22.10,443,443,true,PDX,North America,US,Portland,355,0.13
44.226.147.29,443,443,true,SEA,North America,US,Seattle,465,0.13
52.89.138.13,443,443,true,PDX,North America,US,Portland,423,0.13
44.226.147.29,443,443,true,PDX,North America,US,Portland,321,0.12
54.71.238.195,443,443,true,SEA,North America,US,Seattle,312,0.12
44.227.22.10,443,443,true,SEA,North America,US,Seattle,275,0.12
52.89.138.13,443,443,true,SEA,North America,US,Seattle,395,0.12
44.230.218.23,443,443,true,PDX,North America,US,Portland,410,0.12
44.230.218.23,443,443,true,PDX,North America,US,Portland,232,0.12
35.171.204.134,443,443,true,IAD,North America,US,Ashburn,248,0.10
3.216.234.194,443,443,true,IAD,North America,US,Ashburn,340,0.10
3.215.143.191,443,443,true,IAD,North America,US,Ashburn,276,0.09
54.208.96.155,443,443,true,IAD,North America,US,Ashburn,357,0.09
3.138.59.154,443,443,true,ORD,North America,US,Chicago,265,0.09
54.204.39.251,443,443,true,IAD,North America,US,Ashburn,284,0.09
44.209.255.249,443,443,true,IAD,North America,US,Ashburn,238,0.09
3.99.106.179,443,443,true,EWR,North America,US,Newark,367,0.09
18.130.128.99,443,443,true,LHR,Europe,GB,London,342,0.09
34.230.210.239,443,443,true,IAD,North America,US,Ashburn,262,0.09
3.99.106.179,443,443,true,EWR,North America,US,Newark,417,0.09
34.234.8.26,443,443,true,IAD,North America,US,Ashburn,474,0.09
3.98.73.243,443,443,true,EWR,North America,US,Newark,345,0.09
3.138.59.154,443,443,true,CMH,North America,US,Columbus,391,0.09
3.98.73.243,443,443,true,EWR,North America,US,Newark,242,0.08
18.189.94.250,443,443,true,CMH,North America,US,Columbus,281,0.06
3.142.225.46,443,443,true,IAD,North America,US,Ashburn,328,0.05
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,305,0.03
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,290,0.02
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,254,0.02
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,482,0.02
13.233.116.91,8880,80,false,ORD,North America,US,Chicago,126,0.00
13.233.66.219,2082,80,false,ORD,North America,US,Chicago,225,0.00
43.204.97.169,2087,80,false,ORD,North America,US,Chicago,120,0.00
13.233.116.91,443,80,false,ORD,North America,US,Chicago,183,0.00
13.233.116.91,2052,80,false,ORD,North America,US,Chicago,230,0.00
13.233.116.91,8443,80,false,ORD,North America,US,Chicago,128,0.00
13.233.116.91,2096,80,false,ORD,North America,US,Chicago,151,0.00
43.204.97.169,443,80,false,ORD,North America,US,Chicago,217,0.00
13.233.116.91,2095,80,false,ORD,North America,US,Chicago,174,0.00
13.233.116.91,2082,80,false,ORD,North America,US,Chicago,231,0.00
13.233.66.219,443,80,false,ORD,North America,US,Chicago,150,0.00
13.233.116.91,2087,80,false,ORD,North America,US,Chicago,242,0.00
13.233.66.219,8880,80,false,ORD,North America,US,Chicago,160,0.00
65.0.199.227,2082,80,false,ORD,North America,US,Chicago,128,0.00
43.204.97.169,2052,80,false,ORD,North America,US,Chicago,141,0.00
43.204.97.169,2095,80,false,ORD,North America,US,Chicago,121,0.00
13.233.116.91,2083,80,false,ORD,North America,US,Chicago,234,0.00
13.233.116.91,80,80,false,ORD,North America,US,Chicago,171,0.00
43.204.97.169,2082,80,false,ORD,North America,US,Chicago,145,0.00
65.0.199.227,80,80,false,ORD,North America,US,Chicago,132,0.00
43.204.97.169,8443,80,false,ORD,North America,US,Chicago,251,0.00
43.204.97.169,2053,80,false,ORD,North America,US,Chicago,147,0.00
65.0.199.227,2087,80,false,ORD,North America,US,Chicago,178,0.00
3.108.53.37,2052,80,false,ORD,North America,US,Chicago,132,0.00
3.108.53.37,2083,80,false,ORD,North America,US,Chicago,179,0.00
13.233.66.219,8080,80,false,ORD,North America,US,Chicago,375,0.00
13.233.66.219,2086,80,false,ORD,North America,US,Chicago,515,0.00
13.233.66.219,2096,80,false,ORD,North America,US,Chicago,158,0.00
43.204.97.169,2083,80,false,ORD,North America,US,Chicago,134,0.00
43.204.97.169,2096,80,false,ORD,North America,US,Chicago,102,0.00
65.0.199.227,8080,80,false,ORD,North America,US,Chicago,138,0.00
18.132.3.193,2083,80,false,ORD,North America,US,Chicago,185,0.00
35.176.95.176,8080,80,false,ORD,North America,US,Chicago,179,0.00
35.176.95.176,80,80,false,ORD,North America,US,Chicago,202,0.00
18.132.3.193,2087,80,false,ORD,North America,US,Chicago,170,0.00
35.176.95.176,2082,80,false,ORD,North America,US,Chicago,197,0.00
35.176.95.176,2053,80,false,ORD,North America,US,Chicago,186,0.00
13.40.137.226,80,80,false,ORD,North America,US,Chicago,180,0.00
13.40.137.226,2095,80,false,ORD,North America,US,Chicago,180,0.00
35.176.95.176,80,80,false,ORD,North America,US,Chicago,214,0.00
13.40.137.226,2082,80,false,ORD,North America,US,Chicago,170,0.00
35.176.95.176,2082,80,false,ORD,North America,US,Chicago,259,0.00
18.132.3.193,2096,80,false,ORD,North America,US,Chicago,223,0.00
18.132.3.193,2082,80,false,ORD,North America,US,Chicago,223,0.00
35.176.95.176,2083,80,false,ORD,North America,US,Chicago,169,0.00
18.132.3.193,8080,80,false,ORD,North America,US,Chicago,181,0.00
54.200.137.122,8443,80,false,ORD,North America,US,Chicago,216,0.00
13.40.137.226,8443,80,false,ORD,North America,US,Chicago,180,0.00
18.132.3.193,8443,80,false,ORD,North America,US,Chicago,191,0.00
34.212.51.68,2082,80,false,ORD,North America,US,Chicago,228,0.00
34.219.17.11,443,80,false,ORD,North America,US,Chicago,233,0.00
34.219.17.11,2083,80,false,ORD,North America,US,Chicago,208,0.00
54.189.141.224,8443,80,false,ORD,North America,US,Chicago,191,0.00
13.40.137.226,2087,80,false,ORD,North America,US,Chicago,178,0.00
35.176.95.176,2096,80,false,ORD,North America,US,Chicago,170,0.00
18.134.9.110,80,80,false,ORD,North America,US,Chicago,205,0.00
18.134.9.110,2052,80,false,ORD,North America,US,Chicago,201,0.00
18.134.9.110,2095,80,false,ORD,North America,US,Chicago,216,0.00
18.134.9.110,2083,80,false,ORD,North America,US,Chicago,174,0.00
18.134.9.110,2082,80,false,ORD,North America,US,Chicago,165,0.00
18.134.9.110,2087,80,false,ORD,North America,US,Chicago,166,0.00
54.200.137.122,2052,80,false,ORD,North America,US,Chicago,241,0.00
18.132.3.193,2086,80,false,ORD,North America,US,Chicago,166,0.00
54.200.137.122,2083,80,false,ORD,North America,US,Chicago,208,0.00
52.13.43.50,8080,80,false,ORD,North America,US,Chicago,198,0.00
18.134.9.110,2053,80,false,ORD,North America,US,Chicago,166,0.00
54.189.141.224,2086,80,false,ORD,North America,US,Chicago,230,0.00
18.246.236.58,2095,80,false,ORD,North America,US,Chicago,456,0.00
18.134.9.110,8080,80,false,ORD,North America,US,Chicago,185,0.00
54.200.137.122,2083,80,false,ORD,North America,US,Chicago,210,0.00
18.134.9.110,2086,80,false,ORD,North America,US,Chicago,169,0.00
52.13.43.50,80,80,false,ORD,North America,US,Chicago,224,0.00
34.210.58.65,2053,80,false,ORD,North America,US,Chicago,210,0.00
34.219.17.11,80,80,false,ORD,North America,US,Chicago,205,0.00
35.165.197.253,2096,80,false,ORD,North America,US,Chicago,286,0.00
34.217.46.132,2087,80,false,ORD,North America,US,Chicago,271,0.00
35.165.197.253,2095,80,false,ORD,North America,US,Chicago,207,0.00
35.88.230.186,2082,80,false,ORD,North America,US,Chicago,277,0.00
34.219.17.11,8443,80,false,ORD,North America,US,Chicago,198,0.00
34.210.58.65,2086,80,false,ORD,North America,US,Chicago,290,0.00
54.200.137.122,2095,80,false,ORD,North America,US,Chicago,198,0.00
54.200.137.122,2086,80,false,ORD,North America,US,Chicago,249,0.00
18.132.3.193,443,80,false,ORD,North America,US,Chicago,175,0.00
52.13.43.50,2096,80,false,ORD,North America,US,Chicago,194,0.00
18.175.163.183,2086,80,false,ORD,North America,US,Chicago,241,0.00
54.200.137.122,8080,80,false,ORD,North America,US,Chicago,234,0.00
54.200.137.122,80,80,false,ORD,North America,US,Chicago,226,0.00
54.200.137.122,80,80,false,ORD,North America,US,Chicago,226,0.00
18.175.163.183,8443,80,false,ORD,North America,US,Chicago,325,0.00
18.175.163.183,2083,80,false,ORD,North America,US,Chicago,237,0.00
34.219.17.11,2082,80,false,ORD,North America,US,Chicago,194,0.00
52.13.43.50,2095,80,false,ORD,North America,US,Chicago,202,0.00
54.200.137.122,2082,80,false,ORD,North America,US,Chicago,199,0.00
54.189.141.224,8080,80,false,ORD,North America,US,Chicago,200,0.00
34.217.46.132,8080,80,false,ORD,North America,US,Chicago,211,0.00
34.217.46.132,2083,80,false,ORD,North America,US,Chicago,200,0.00
34.219.17.11,2086,80,false,ORD,North America,US,Chicago,225,0.00
35.165.197.253,443,80,false,ORD,North America,US,Chicago,204,0.00
18.175.163.183,8880,80,false,ORD,North America,US,Chicago,227,0.00
52.13.43.50,8443,80,false,ORD,North America,US,Chicago,200,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,345,0.00
13.40.137.226,443,80,false,ORD,North America,US,Chicago,174,0.00
34.210.58.65,2096,80,false,ORD,North America,US,Chicago,191,0.00
18.246.236.58,2052,80,false,ORD,North America,US,Chicago,261,0.00
35.165.197.253,2052,80,false,ORD,North America,US,Chicago,201,0.00
35.165.197.253,2052,80,false,ORD,North America,US,Chicago,186,0.00
35.91.84.238,8880,80,false,ORD,North America,US,Chicago,275,0.00
18.134.9.110,443,80,false,ORD,North America,US,Chicago,226,0.00
35.91.84.238,2083,80,false,ORD,North America,US,Chicago,199,0.00
44.226.167.102,80,80,false,ORD,North America,US,Chicago,195,0.00
34.217.46.132,2083,80,false,ORD,North America,US,Chicago,201,0.00
54.200.137.122,8443,80,false,ORD,North America,US,Chicago,237,0.00
34.210.58.65,2087,80,false,ORD,North America,US,Chicago,281,0.00
34.219.17.11,2095,80,false,ORD,North America,US,Chicago,201,0.00
18.134.9.110,2096,80,false,ORD,North America,US,Chicago,170,0.00
35.91.84.238,80,80,false,ORD,North America,US,Chicago,207,0.00
52.13.43.50,2083,80,false,ORD,North America,US,Chicago,201,0.00
34.219.17.11,2087,80,false,ORD,North America,US,Chicago,201,0.00
18.246.236.58,2087,80,false,ORD,North America,US,Chicago,273,0.00
34.212.51.68,443,80,false,ORD,North America,US,Chicago,198,0.00
54.200.137.122,443,80,false,ORD,North America,US,Chicago,243,0.00
35.88.230.186,2083,80,false,ORD,North America,US,Chicago,203,0.00
34.210.58.65,8443,80,false,ORD,North America,US,Chicago,201,0.00
34.219.17.11,2096,80,false,ORD,North America,US,Chicago,196,0.00
18.246.236.58,8080,80,false,ORD,North America,US,Chicago,218,0.00
35.176.95.176,443,80,false,ORD,North America,US,Chicago,171,0.00
35.176.95.176,2095,80,false,ORD,North America,US,Chicago,166,0.00
35.176.95.176,8880,80,false,ORD,North America,US,Chicago,195,0.00
34.217.46.132,2053,80,false,ORD,North America,US,Chicago,219,0.00
34.210.58.65,2086,80,false,ORD,North America,US,Chicago,211,0.00
34.212.51.68,2052,80,false,ORD,North America,US,Chicago,219,0.00
34.210.58.65,8080,80,false,ORD,North America,US,Chicago,194,0.00
35.176.95.176,8443,80,false,ORD,North America,US,Chicago,215,0.00
35.176.95.176,2096,80,false,ORD,North America,US,Chicago,222,0.00
35.176.95.176,2052,80,false,ORD,North America,US,Chicago,168,0.00
52.13.43.50,2086,80,false,ORD,North America,US,Chicago,192,0.00
34.219.17.11,2053,80,false,ORD,North America,US,Chicago,207,0.00
35.176.95.176,2087,80,false,ORD,North America,US,Chicago,178,0.00
35.176.95.176,2086,80,false,ORD,North America,US,Chicago,231,0.00
34.210.58.65,2087,80,false,ORD,North America,US,Chicago,200,0.00
35.88.230.186,2053,80,false,ORD,North America,US,Chicago,226,0.00
18.246.236.58,8443,80,false,ORD,North America,US,Chicago,200,0.00
52.13.43.50,2087,80,false,ORD,North America,US,Chicago,199,0.00
34.210.58.65,443,80,false,ORD,North America,US,Chicago,220,0.00
34.212.51.68,2095,80,false,ORD,North America,US,Chicago,229,0.00
35.88.230.186,2052,80,false,ORD,North America,US,Chicago,250,0.00
54.189.141.224,2053,80,false,ORD,North America,US,Chicago,200,0.00
35.88.230.186,8080,80,false,ORD,North America,US,Chicago,216,0.00
34.219.17.11,2052,80,false,ORD,North America,US,Chicago,291,0.00
34.210.58.65,2082,80,false,ORD,North America,US,Chicago,201,0.00
34.212.51.68,80,80,false,ORD,North America,US,Chicago,198,0.00
54.189.141.224,2095,80,false,ORD,North America,US,Chicago,202,0.00
35.88.230.186,443,80,false,ORD,North America,US,Chicago,274,0.00
54.189.141.224,2083,80,false,ORD,North America,US,Chicago,192,0.00
54.189.141.224,80,80,false,ORD,North America,US,Chicago,196,0.00
34.210.58.65,2052,80,false,ORD,North America,US,Chicago,307,0.00
54.200.137.122,2053,80,false,ORD,North America,US,Chicago,211,0.00
54.200.137.122,2052,80,false,ORD,North America,US,Chicago,283,0.00
35.165.197.253,2083,80,false,ORD,North America,US,Chicago,199,0.00
54.200.137.122,2087,80,false,ORD,North America,US,Chicago,257,0.00
35.165.197.253,8443,80,false,ORD,North America,US,Chicago,216,0.00
54.200.137.122,2096,80,false,ORD,North America,US,Chicago,220,0.00
54.200.137.122,2053,80,false,ORD,North America,US,Chicago,238,0.00
35.165.197.253,443,80,false,ORD,North America,US,Chicago,248,0.00
54.200.137.122,2087,80,false,ORD,North America,US,Chicago,192,0.00
35.88.230.186,2087,80,false,ORD,North America,US,Chicago,194,0.00
54.200.137.122,443,80,false,ORD,North America,US,Chicago,200,0.00
54.200.137.122,8080,80,false,ORD,North America,US,Chicago,191,0.00
54.200.137.122,2082,80,false,ORD,North America,US,Chicago,214,0.00
35.165.197.253,80,80,false,ORD,North America,US,Chicago,215,0.00
52.13.43.50,2052,80,false,ORD,North America,US,Chicago,192,0.00
35.165.197.253,8443,80,false,ORD,North America,US,Chicago,204,0.00
35.88.230.186,8880,80,false,ORD,North America,US,Chicago,204,0.00
35.88.230.186,2096,80,false,ORD,North America,US,Chicago,291,0.00
18.246.236.58,2096,80,false,ORD,North America,US,Chicago,334,0.00
54.189.141.224,2082,80,false,ORD,North America,US,Chicago,200,0.00
54.189.141.224,2087,80,false,ORD,North America,US,Chicago,198,0.00
52.13.43.50,2082,80,false,ORD,North America,US,Chicago,191,0.00
35.165.197.253,8080,80,false,ORD,North America,US,Chicago,213,0.00
35.165.197.253,2083,80,false,ORD,North America,US,Chicago,212,0.00
35.165.197.253,2086,80,false,ORD,North America,US,Chicago,270,0.00
54.200.137.122,2096,80,false,ORD,North America,US,Chicago,202,0.00
52.13.43.50,8880,80,false,ORD,North America,US,Chicago,202,0.00
34.217.46.132,443,80,false,ORD,North America,US,Chicago,205,0.00
34.217.46.132,2087,80,false,ORD,North America,US,Chicago,201,0.00
54.189.141.224,443,80,false,ORD,North America,US,Chicago,198,0.00
34.217.46.132,2096,80,false,ORD,North America,US,Chicago,214,0.00
34.217.46.132,80,80,false,ORD,North America,US,Chicago,201,0.00
54.189.141.224,8080,80,false,ORD,North America,US,Chicago,193,0.00
34.212.51.68,2083,80,false,ORD,North America,US,Chicago,295,0.00
35.91.84.238,2053,80,false,ORD,North America,US,Chicago,195,0.00
35.91.84.238,443,80,false,ORD,North America,US,Chicago,199,0.00
18.246.236.58,2083,80,false,ORD,North America,US,Chicago,279,0.00
35.88.230.186,80,80,false,ORD,North America,US,Chicago,233,0.00
34.210.58.65,2096,80,false,ORD,North America,US,Chicago,253,0.00
34.210.58.65,80,80,false,ORD,North America,US,Chicago,211,0.00
34.212.51.68,2096,80,false,ORD,North America,US,Chicago,256,0.00
34.217.46.132,2086,80,false,ORD,North America,US,Chicago,199,0.00
34.217.46.132,8880,80,false,ORD,North America,US,Chicago,199,0.00
54.189.141.224,2052,80,false,ORD,North America,US,Chicago,186,0.00
35.91.84.238,2087,80,false,ORD,North America,US,Chicago,202,0.00
35.165.197.253,2087,80,false,ORD,North America,US,Chicago,204,0.00
35.88.230.186,2086,80,false,ORD,North America,US,Chicago,199,0.00
